2020/01/04 12:22:36,2d_equal_grid,[2],0.1830417,1
2020/01/04 14:03:22,2d_equal_grid,[2],0.1901457,1
2020/01/04 14:03:39,2d_equal_grid,[2],0.225111,1
2020/01/04 14:04:20,2d_equal_grid,[2],0.21512299999999998,1
2020/01/04 14:06:44,time_space,"[2, 2]",0.340687,1
2020/01/04 14:08:53,time_space,"[2, 2]",0.30460349999999997,1
2020/01/04 14:08:53,space_time,"[2, 2]",0.24906290000000003,1
2020/01/04 14:09:34,space_time,"[2, 2]",0.2953683,1
2020/01/04 17:26:15,time_space,"[2, 2]",0.29419829999999997,1
2020-01-04 18:19:47,time_space,"[2, 2]",0.2952288,1
2020-01-04 21:55:04,2d_equal_grid,[5],3.0299278,1
2020-01-04 21:55:16,2d_kdtree,[2],0.21475369999999927,1
2020-01-04 21:55:22,2d_kdtree,[4],0.21921610000000058,1
2020-01-04 21:55:29,2d_kdtree,[3],0.16079399999999922,1
2020-01-04 21:55:36,3d_slice_merge,[5],8.138881700000002,1
2020-01-04 21:55:55,3d_slice_merge,[20],15.8387897,1
2020-01-04 21:56:23,3d_slice_merge,[30],15.7428934,1
2020-01-04 21:57:00,time_space,"[24, 2]",0.7968363999999895,1
2020-01-04 21:57:07,time_space,"[24, 3]",0.7726159000000052,1
2020-01-04 21:57:15,time_space,"[24, 10]",0.7278479000000004,0
2020-01-04 21:57:24,time_space,"[24, 10]",0.7888408999999967,0
2020-01-04 21:59:45,3d_kdtree,[2],0.3986033,1
2020-01-04 21:59:57,3d_slice_merge,[30],18.6579741,1
2020-01-04 22:00:24,time_space,"[24, 10]",0.8883031000000017,0
2020-01-04 22:00:29,time_space,"[24, 8]",0.8770252999999997,0
2020-01-04 22:00:39,time_space,"[24, 7]",0.8397911999999934,0
2020-01-04 22:00:45,time_space,"[24, 4]",0.8860785000000035,1
2020-01-04 22:03:36,time_space,"[24, 4]",2.915456699999993,1
2020-01-04 22:03:51,3d_equal_grid,[2],0.3556447999999932,1
2020-01-04 22:04:10,2d_kdtree,[3],0.19632410000002665,1
2020-01-04 22:04:17,2d_kdtree,[3],0.23793450000005123,1
2020-01-04 22:04:21,2d_kdtree,[3],0.17047189999999546,1
2020-01-04 22:05:51,2d_kdtree,[3],0.25279219999999997,1
2020-01-04 22:06:08,2d_kdtree,[3],0.2542838,1
2020-01-04 22:06:27,time_space,"[10, 4]",0.6359126999999987,1
