[5],2020-01-07 20:47:41,1,2d_equal_grid,1.8213835999995354
[5],2020-01-07 21:49:54,1,2d_equal_grid,0.25264800000013565
[3],2020-01-07 22:53:18,1,2d_kdtree,0.26603069999999995
[5],2020-01-07 22:53:45,1,2d_equal_grid,0.20193650000000218
[10],2020-01-07 22:53:51,1,2d_equal_grid,0.3310844000000017
[15],2020-01-07 22:53:55,1,2d_equal_grid,0.3581195999999949
[5],2020-01-07 22:53:59,1,3d_slice_merge,7.8813417
[5],2020-01-07 22:56:43,1,2d_equal_grid,0.1990370999999982
[5],2020-01-07 22:56:50,1,2d_equal_grid,0.22757830000000467
